,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
48,49,May 23,True,MIA,"W,5-4",9.0,11,4,4,0,2,6,2,0,4.93,40,139,94,0,0,0,0,38,1,0,0,0,0,0,0,4,Derek Thomas,"A.Gomber (5-50-W), J.Bird (0-H), B.Suter (1-H), P.Johnson (0-Sv)"
49,50,May 24,True,MIA,"L,2-10",9.0,14,10,10,0,3,6,2,1,5.04,41,148,88,1,0,2,0,35,4,1,0,0,2,0,3,4,Malachi Moore,"K.Kauffmann (4-30-L), P.Lambert (4), B.Hand (3), M.Carasiti (2)"
50,51,May 25,True,MIA,"W,7-6",9.0,12,6,6,0,5,10,2,1,5.06,44,171,109,2,0,0,0,38,1,2,0,0,0,0,1,5,Mark Wegner,"K.Freeland (4-47), D.Bard (4), J.Lawrence (2), P.Johnson (1), B.Suter (1-W)"
51,52,May 26,True,NYM,"L,2-5",9.0,7,5,4,1,3,4,1,2,5.04,41,150,92,2,0,0,0,35,0,2,0,0,1,0,0,4,Ron Kulpa,"C.Seabold (4-42-L), M.Carasiti (1), J.Bird (2), B.Hand (1)"
52,53,May 27,True,NYM,"W,10-7",9.0,12,7,7,0,2,8,2,1,5.08,41,157,99,3,2,0,0,38,2,0,0,0,0,0,0,5,Carlos Torres,"C.Anderson (4-58), B.Suter (1), J.Bird (0-BSv), J.Lawrence (1-W), P.Johnson (1-Sv)"
53,54,May 28,True,NYM,"W,11-10",9.0,14,10,10,0,7,5,2,0,5.17,45,150,88,2,0,2,0,38,3,3,0,0,0,0,3,4,Jansen Visconti,"A.Gomber (4-22), P.Lambert (3-W), D.Bard (2-H), J.Lawrence (0)"
54,55,May 29,False,ARI,"L,5-7",8.0,11,7,7,0,3,3,2,0,5.22,37,137,83,0,0,4,0,33,2,0,0,0,1,0,1,3,Hunter Wendelstedt,"K.Kauffmann (4-15-L), M.Carasiti (2), B.Hand (2)"
55,56,May 30,False,ARI,"L,1-5",8.0,6,5,5,0,3,1,3,0,5.22,32,123,76,0,0,4,0,28,0,0,0,0,1,0,1,3,John Tumpane,"K.Freeland (4-35-L), D.Bard (1), B.Calvo (99)"
56,57,May 31,False,ARI,"L,0-6",8.0,10,6,6,0,3,8,1,0,5.25,38,161,102,1,0,2,0,35,1,0,0,0,0,1,0,4,Ryan Blakney,"D.Lamet (27-29-L), P.Lambert (2), J.Bird (3), B.Suter (3)"
57,58,Jun 1,False,ARI,"L,4-5",8.2,9,5,5,0,4,9,0,0,5.25,39,169,109,2,1,0,0,35,5,0,0,0,0,0,0,5,Marvin Hudson,"C.Seabold (5-61), J.Bird (0-H), B.Hand (2-H), J.Lawrence (3-H), P.Johnson (4-BL)"
58,59,Jun 2,False,KCR,"W,7-2",9.0,6,2,2,0,3,5,2,0,5.19,34,135,85,3,0,0,1,31,0,0,0,0,0,0,0,4,Mike Muchlinski,"C.Anderson (5-57), B.Suter (1-W), D.Bard (2), J.Lawrence (0-Sv)"
59,60,Jun 3,False,KCR,"W,6-4",9.0,11,4,4,0,4,10,1,2,5.17,41,172,110,4,0,1,0,35,0,0,0,0,0,0,2,5,Sean Barber,"A.Gomber (5-39), M.Carasiti (4-W), J.Bird (1), B.Hand (1), J.Lawrence (0-Sv)"
60,61,Jun 4,False,KCR,"L,0-2",8.0,4,2,2,0,0,2,1,0,5.12,27,100,71,0,0,0,1,27,1,0,0,0,0,0,0,2,Alan Porter,"K.Freeland (4-62-L), B.Suter (1)"
61,62,Jun 6,True,SFG,"L,4-10",9.0,14,10,10,0,11,16,0,1,5.21,52,240,137,1,1,0,0,39,8,1,0,0,1,0,0,6,Ryan Wills,"D.Lamet (5-37-L), P.Lambert (5), J.Bird (2), B.Hand (2), P.Johnson (4), D.Bard (3)"
