,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
47,48,May 23,True,ARI,"L,3-4",9.0,10,4,4,0,3,11,1,0,4.6,39,161,103,2.0,0.0,0,0,36,4,1,0,0,0,0,1,5,Quinn Wolcott,"M.Strahm (1-45), D.Covey (5), S.Domínguez (1-L), G.Soto (1), Y.Marte (2)"
48,49,May 24,True,ARI,"W,6-5",10.0,6,5,5,0,7,11,1,0,4.6,42,184,114,4.0,0.0,1,1,35,3,0,0,0,0,0,0,6,Junior Valentine,"R.Suárez (4-41), J.Hoffman (1), A.Vasquez (1), C.Brogdon (2), Y.Marte (0), C.Kimbrel (2-W)"
49,50,May 25,False,ATL,"L,5-8",8.0,12,8,8,0,3,10,3,0,4.68,39,143,91,2.0,0.0,3,0,34,2,0,0,0,2,0,0,4,Gabe Morales,"A.Nola (4-41), S.Domínguez (1), G.Soto (1-L), J.Hoffman (0)"
50,51,May 26,False,ATL,"W,6-4",9.0,11,4,4,0,2,2,2,0,4.67,37,126,76,2.0,0.0,0,1,34,2,0,0,0,1,0,1,3,Nate Tomlinson,"T.Walker (4-42-W), M.Strahm (2-H), C.Kimbrel (1-Sv)"
51,52,May 27,False,ATL,"W,2-1",9.0,4,1,1,0,1,14,1,1,4.6,33,125,82,0.0,0.0,0,0,31,2,0,0,0,0,0,0,2,Adam Beck,"Z.Wheeler (4-87-W), C.Kimbrel (0-Sv)"
52,53,May 28,False,ATL,"L,4-11",8.0,20,11,9,2,0,4,3,1,4.69,45,178,118,4.0,2.0,1,1,44,1,1,0,0,0,1,1,6,Dan Iassogna,"D.Covey (4-16-L), J.Hoffman (2), Y.Marte (3), C.Brogdon (3), M.Strahm (1), A.Vasquez (3)"
53,54,May 30,False,NYM,"L,0-2",8.0,6,2,2,0,3,6,1,0,4.65,32,124,75,2.0,1.0,1,0,28,0,0,0,1,0,0,1,3,Edwin Moscoso,"R.Suárez (5-58-L), C.Brogdon (1), Y.Marte (1)"
54,55,May 31,False,NYM,"L,1-4",8.0,5,4,4,0,3,6,1,0,4.65,32,128,81,0.0,0.0,0,0,29,0,0,0,0,0,0,0,3,Chris Guccione,"A.Nola (5-50-L), S.Domínguez (5), A.Vasquez (2)"
55,56,Jun 1,False,NYM,"L,2-4",8.0,4,4,4,0,4,3,1,1,4.64,33,142,82,0.0,0.0,1,0,26,1,0,0,1,1,0,0,4,Tripp Gibson,"T.Walker (5-45-L), M.Strahm (3), G.Soto (6), C.Kimbrel (4)"
56,57,Jun 2,False,WSN,"L,7-8",8.0,11,8,8,0,3,6,1,0,4.72,38,168,105,0.0,0.0,1,0,34,3,0,0,0,1,0,0,5,Chris Segal,"Z.Wheeler (5-19), A.Vasquez (1), Y.Marte (2), J.Hoffman (4), C.Brogdon (2-L)"
57,58,Jun 3,False,WSN,"W,4-2",9.0,7,2,2,0,2,4,0,1,4.67,34,117,79,0.0,0.0,0,0,31,0,0,0,0,0,0,1,7,Ben May,"M.Strahm (1-57), A.Vasquez (0), D.Covey (5-BW), Y.Marte (0-H), G.Soto (1-H), S.Domínguez (2-H), C.Kimbrel (1-Sv)"
58,59,Jun 4,False,WSN,"W,11-3",9.0,10,3,3,0,1,7,1,0,4.64,36,140,94,0.0,0.0,0,0,34,1,1,0,0,1,0,2,3,Brian Walsh,"R.Suárez (4-59-W), J.Hoffman (1), C.Brogdon (1)"
59,60,Jun 5,True,DET,"W,8-3",9.0,3,3,0,3,4,13,1,0,4.56,33,149,94,0.0,0.0,0,1,29,0,0,0,0,0,0,1,3,Junior Valentine,"A.Nola (4-78-W), S.Domínguez (1), A.Vasquez (1)"
60,61,Jun 6,True,DET,"W,1-0",9.0,3,0,0,0,3,13,0,0,4.48,33,122,77,0.0,0.0,0,0,30,1,0,0,0,0,0,0,3,Adrian Johnson,"T.Walker (4-78-W), S.Domínguez (0-H), C.Kimbrel (2-Sv)"
61,62,Jun 8,True,DET,"W,3-2",9.0,5,2,2,0,3,9,0,1,4.44,35,146,99,2.0,1.0,0,0,31,0,0,0,0,0,0,1,3,Manny Gonzalez,"Z.Wheeler (5-77), S.Domínguez (1-BSv), C.Kimbrel (1-W)"
