,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
76,77,Jun 23,False,CHW,"W,3-1",9.0,8,1,1,0,1,6,0,1,4.38,36,133,86,1,0,0,0,33,3,0,0,0,1,1,2,4,Gabe Morales,"B.Bello (4-62-W), N.Pivetta (4-H), C.Martin (1-H), K.Jansen (1-Sv)"
77,78,Jun 24,False,CHW,"L,4-5",8.2,10,5,5,0,1,7,4,0,4.39,36,139,89,0,0,1,1,35,0,0,0,0,0,0,0,4,Adam Beck,"J.Paxton (4-57), J.Winckowski (4), C.Murphy (5), K.Jansen (0-L)"
78,79,Jun 25,False,CHW,"L,1-4",8.0,7,4,4,0,1,7,2,1,4.39,31,125,87,0,0,0,1,29,1,0,0,0,0,0,1,3,Dan Iassogna,"K.Crawford (4-49-L), B.Bernardino (4), K.Ort (3)"
79,80,Jun 27,True,MIA,"L,1-10",9.0,19,10,10,0,1,10,2,1,4.46,47,164,109,2,2,0,1,45,4,0,0,0,0,0,0,3,Malachi Moore,"G.Whitlock (5-25-L), J.Jacques (4), J.Garza (4)"
80,81,Jun 28,True,MIA,"L,2-6",9.0,7,6,6,0,6,11,2,0,4.48,39,160,99,3,2,1,0,32,1,0,0,1,0,0,1,5,Dan Bellino,"K.Ort (2-49), N.Pivetta (4-L), J.Winckowski (3), B.Bernardino (2), C.Murphy (3)"
81,82,Jun 29,True,MIA,"L,0-2",9.0,7,2,2,0,2,7,1,0,4.45,34,128,82,2,1,1,1,32,0,0,1,0,0,1,2,3,Stu Scheurwater,"B.Bello (5-73-L), C.Martin (5), K.Jansen (4)"
82,83,Jun 30,False,TOR,"W,5-0",9.0,3,0,0,0,2,9,0,0,4.4,31,129,84,2,0,0,0,29,0,0,0,0,0,1,2,3,David Rackley,"J.Paxton (5-78-W), C.Martin (0), K.Ort (1)"
83,84,Jul 1,False,TOR,"W,7-6",9.0,10,6,5,1,5,12,3,0,4.4,40,152,97,3,0,3,0,35,2,0,0,0,0,0,1,3,Alex Tosi,"K.Crawford (5-58-W), J.Winckowski (2), K.Jansen (1-Sv)"
84,85,Jul 2,False,TOR,"W,5-4",9.0,6,4,4,0,2,9,2,0,4.4,34,132,86,1,1,3,0,32,0,0,0,0,0,0,0,6,Jacob Metz,"G.Whitlock (4-48), B.Bernardino (3), K.Ort (1-BSv), N.Pivetta (3), C.Martin (1-W), J.Jacques (4-Sv)"
85,86,Jul 4,True,TEX,"L,2-6",9.0,10,6,6,0,6,5,1,0,4.42,42,135,81,3,1,0,0,36,3,0,1,0,0,1,2,6,Sean Barber,"B.Bernardino (1-50), K.Ort (1-L), C.Murphy (5), J.Garza (6), B.Walter (11), T.Scott (17)"
86,87,Jul 5,True,TEX,"W,4-2",9.0,9,2,2,0,0,4,1,0,4.39,35,132,90,0,0,0,0,35,3,0,0,0,0,0,1,3,Alan Porter,"B.Bello (5-56-W), C.Martin (2-H), K.Jansen (3-Sv)"
87,88,Jul 6,True,TEX,"W,10-6",9.0,12,6,6,0,4,8,1,0,4.41,41,154,95,3,0,0,0,36,6,0,1,0,1,0,2,6,Jim Wolf,"K.Crawford (4-38), J.Jacques (3), B.Walter (1), J.Winckowski (4-W), J.Garza (1), C.Martin (0)"
88,89,Jul 7,True,OAK,"W,7-3",9.0,7,3,2,1,2,11,1,0,4.38,34,129,90,0,0,0,0,32,2,0,0,0,0,0,2,3,Adrian Johnson,"B.Bernardino (2-56), N.Pivetta (4-W), J.Jacques (0)"
89,90,Jul 8,True,OAK,"W,10-3",9.0,9,3,2,1,1,6,2,1,4.35,37,128,93,0,0,0,0,35,1,0,0,0,0,0,0,2,Phil Cuzzi,"J.Paxton (7-54-W), B.Walter (1-Sv)"
90,91,Jul 9,True,OAK,"W,4-3",9.0,11,3,2,1,5,9,1,1,4.33,42,161,99,2,0,2,1,36,1,0,0,0,0,0,0,6,Emil Jimenez,"T.Scott (4-47), C.Murphy (4), J.Winckowski (2), J.Rodríguez (39), C.Martin (2-W), K.Jansen (3-Sv)"
91,92,Jul 14,False,CHC,"W,8-3",9.0,9,3,3,0,2,10,2,0,4.31,37,140,92,3,0,1,0,35,2,0,0,0,0,0,0,5,Chris Segal,"B.Bello (8-49-W), J.Winckowski (4), B.Bernardino (6), T.Scott (4), K.Jansen (4-Sv)"
92,93,Jul 15,False,CHC,"L,4-10",8.0,12,10,10,0,4,11,2,1,4.38,40,150,96,0,0,2,0,35,1,0,0,0,0,0,0,5,Jeff Nelson,"J.Paxton (6-30-L), T.Scott (0), J.Rodríguez (5), J.Jacques (7), B.Walter (6)"
93,94,Jul 16,False,CHC,"W,11-5",9.0,5,5,5,0,8,12,0,1,4.39,39,166,95,0,0,1,0,29,0,1,0,0,1,0,2,3,Ben May,"K.Crawford (9-75-W), J.Jacques (0), J.Faria (99)"
94,95,Jul 17,False,OAK,"W,7-0",9.0,1,0,0,0,3,18,0,1,4.34,31,122,81,0,0,0,0,27,0,0,0,0,0,0,1,3,Emil Jimenez,"B.Bernardino (2-56), N.Pivetta (9-W), C.Martin (7)"
95,96,Jul 18,False,OAK,"L,0-3",8.0,7,3,3,0,3,9,2,0,4.33,34,120,78,1,0,0,1,31,3,1,1,0,0,2,0,4,Adam Hamari,"J.Jacques (1-34-L), C.Murphy (8), J.Rodríguez (2), R.Bleier (57)"
96,97,Jul 19,False,OAK,"L,5-6",8.0,10,6,6,0,3,9,3,1,4.35,36,137,91,0,0,0,0,32,2,0,0,0,0,0,1,4,Nick Mahrley,"B.Bello (4-29-L), J.Rodríguez (0), J.Winckowski (4), K.Jansen (4)"
97,98,Jul 21 susp,True,NYM,"L,4-5",9.0,13,5,5,0,0,7,2,0,4.36,39,142,104,0,0,1,0,38,3,0,0,1,0,0,1,5,Doug Eddings,"K.Crawford (4-40-L), J.Jacques (2), B.Bernardino (3), R.Bleier (2), C.Martin (3)"
98,99,Jul 22,True,NYM,"W,8-6",9.0,8,6,5,1,1,9,0,0,4.37,36,154,100,1,1,0,0,35,1,1,0,0,0,0,0,5,Ramon De Jesus,"J.Paxton (6-62-W), J.Winckowski (2-H), N.Pivetta (4), J.Garza (15), K.Jansen (2-Sv)"
99,100,Jul 23,True,NYM,"W,6-1",9.0,6,1,1,0,3,10,0,1,4.33,36,145,95,5,0,0,0,32,0,0,0,0,0,0,1,7,Brian Walsh,"B.Bernardino (1-56), C.Murphy (4-W), J.Winckowski (0-H), J.Rodríguez (3), J.Jacques (1), C.Martin (1), B.Walter (7)"
