,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
77,78,Jun 25,True,ATL,"L,6-7",9.0,9,7,7,0,9,5,1,1,4.98,47,183,109,5,2,3,0,36,2,1,0,0,1,1,0,6,Brock Ballou,"L.Stoudt (42-38), R.Wynne (99-L), I.Gibaut (1), B.Farmer (1), A.Díaz (1), D.Duarte (0)"
78,79,Jun 26,False,BAL,"L,3-10",8.0,12,10,9,1,9,5,0,1,5.04,43,188,102,1,1,0,1,32,2,0,0,0,1,0,2,4,Ryan Additon,"B.Williamson (6-38-L), F.Cruz (1), E.Salazar (17), J.Wong (99)"
79,80,Jun 27,False,BAL,"W,3-1",9.0,3,1,1,0,6,10,0,2,4.99,37,165,96,0,0,0,2,28,1,0,0,0,1,0,0,4,Dan Merzel,"A.Abbott (5-69-W), L.Sims (3-H), B.Farmer (1-H), A.Díaz (1-Sv)"
80,81,Jun 28,False,BAL,"W,11-7",10.0,10,7,7,0,5,9,1,0,5.01,44,186,118,4,0,0,0,39,1,1,0,0,0,0,1,8,Will Little,"L.Weaver (4-35), A.Young (3), D.Duarte (2-H), L.Sims (0-H), I.Gibaut (2-H), B.Farmer (0-BSv), A.Díaz (0-W), F.Cruz (1)"
81,82,Jun 30,True,SDP,"W,7-5",11.0,9,5,3,2,3,9,1,0,4.97,45,155,108,3,0,0,0,40,1,0,0,1,1,0,0,6,Jeff Nelson,"G.Ashcraft (5-69), L.Sims (1), A.Díaz (1-BSv), I.Gibaut (1), A.Young (1), D.Duarte (1-W)"
82,83,Jul 1,True,SDP,"L,5-12",9.0,10,12,8,4,3,5,3,3,5.01,44,175,101,1,1,1,1,36,1,1,0,0,2,1,0,4,Ryan Wills,"B.Williamson (4-57-L), B.Farmer (2), A.Mills (99), E.Salazar (4)"
83,84,Jul 2,True,SDP,"W,4-3",9.0,7,3,3,0,1,13,2,0,4.98,35,129,81,0,0,0,0,34,1,0,0,0,0,0,0,3,Chris Segal,"A.Abbott (4-78), L.Sims (1-BW), A.Díaz (1-Sv)"
84,85,Jul 3,False,WSN,"W,3-2",9.0,8,2,2,0,1,5,1,0,4.95,35,150,93,2,1,0,1,34,1,0,0,0,0,0,0,5,Adrian Johnson,"L.Weaver (4-48-W), I.Gibaut (2-H), B.Farmer (1-H), D.Law (47-H), A.Díaz (0-Sv)"
85,86,Jul 4,False,WSN,"W,8-4",9.0,7,4,4,0,4,8,0,1,4.94,39,155,93,4,2,0,0,33,3,0,0,0,1,0,0,5,Emil Jimenez,"B.Kennedy (99-42-W), F.Cruz (5), A.Young (3-H), D.Duarte (3), L.Sims (1-Sv)"
86,87,Jul 5,False,WSN,"W,9-2",9.0,10,2,2,0,4,4,0,1,4.9,39,149,98,0,0,0,0,34,1,0,0,0,0,0,3,4,Quinn Wolcott,"G.Ashcraft (4-53-W), D.Law (1), A.Young (0), F.Cruz (0)"
87,88,Jul 6,False,WSN,"W,5-4",10.0,8,4,3,1,2,8,1,1,4.88,41,176,122,1,0,4,0,38,2,0,0,0,0,0,0,7,Manny Gonzalez,"B.Williamson (4-60), B.Farmer (2), I.Gibaut (2), D.Duarte (1), L.Sims (1), T.Santillan (99-W), A.Díaz (2-Sv)"
88,89,Jul 7,False,MIL,"L,3-7",8.0,14,7,7,0,7,9,2,0,4.91,43,160,94,5,1,0,0,36,4,1,1,0,0,0,2,5,Ryan Blakney,"A.Abbott (4-26-L), D.Law (1), F.Cruz (1), A.Young (1), T.Santillan (0)"
89,90,Jul 8,False,MIL,"W,8-5",9.0,9,5,5,0,4,8,2,0,4.91,39,174,109,3,0,0,1,35,1,1,0,0,0,0,0,6,John Tumpane,"L.Weaver (4-28), I.Gibaut (1), D.Duarte (1), L.Sims (1-W), B.Farmer (1-H), A.Díaz (1-Sv)"
90,91,Jul 9,False,MIL,"L,0-1",8.0,7,1,1,0,3,5,0,0,4.87,33,99,68,2,0,0,0,30,2,0,1,0,0,1,2,4,David Rackley,"B.Lively (18-60-L), A.Young (1), D.Law (1), I.Gibaut (0)"
91,92,Jul 14,True,MIL,"L,0-1",9.0,6,1,1,0,3,6,0,0,4.83,33,119,76,2,1,1,0,30,2,0,0,0,0,0,2,4,Nestor Ceja,"G.Ashcraft (8-58-L), L.Sims (5), D.Law (4), F.Cruz (6)"
92,93,Jul 15,True,MIL,"L,0-3",9.0,7,3,3,0,3,8,3,0,4.81,35,155,101,1,0,3,1,32,0,0,0,0,0,1,2,4,Brian O'Nora,"A.Abbott (7-59-L), B.Farmer (6), A.Young (5), D.Duarte (6)"
93,94,Jul 16,True,MIL,"L,3-4",9.0,9,4,4,0,5,9,1,0,4.8,40,152,93,5,1,0,0,34,1,0,0,0,1,0,0,7,Edwin Jimenez,"B.Lively (6-55), D.Law (1), I.Gibaut (6-H), F.Cruz (1-H), L.Sims (1-BL), A.Díaz (7), B.Farmer (0)"
94,95,Jul 17 susp,True,SFG,"L,2-4",10.0,6,4,3,1,4,8,2,1,4.77,41,169,108,2,0,0,0,36,4,0,0,0,0,0,1,6,Tom Hanahan,"B.Williamson (10-56), F.Cruz (0), A.Young (1), L.Sims (0), A.Díaz (0), I.Gibaut (0-L)"
95,96,Jul 18,True,SFG,"L,10-11",9.0,11,11,10,1,8,14,2,0,4.83,46,206,127,6,3,0,0,37,1,0,0,0,1,0,0,7,Gabe Morales,"L.Weaver (9-39), A.Young (0), D.Law (1-BSv), D.Duarte (2), B.Farmer (1-BL), T.Santillan (10), F.Cruz (0)"
96,97,Jul 19,True,SFG,"W,3-2",9.0,6,2,2,0,2,7,1,2,4.8,35,135,79,0,0,0,1,31,1,0,0,0,0,0,1,4,Adam Beck,"G.Ashcraft (4-55-W), I.Gibaut (1-H), L.Sims (1-H), A.Díaz (1-Sv)"
97,98,Jul 20,True,SFG,"W,5-1",9.0,2,1,1,0,2,8,1,0,4.76,30,120,75,0,0,0,0,28,1,0,0,0,0,0,0,2,Dan Iassogna,"A.Abbott (4-84-W), D.Law (1)"
