,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
62,63,Jun 8,False,CIN,"W,6-0",9.0,6,0,0,0,2,11,0,0,4.51,34,126,83,0,0,1,0,32,2,0,0,0,0,0,1,2,Ron Kulpa,"C.Kershaw (5-74-W), T.Scott (4)"
63,64,Jun 9,False,PHI,"L,4-5",8.2,8,5,5,0,2,8,1,1,4.52,37,153,103,2,0,1,0,34,1,1,0,0,0,0,0,5,Bill Miller,"V.González (5-51), M.Grove (5), A.Vesia (1), S.Miller (2), C.Ferguson (2-L)"
64,65,Jun 10,False,PHI,"W,9-0",9.0,6,0,0,0,3,10,0,0,4.45,35,143,91,0,0,0,0,32,2,0,0,0,0,0,1,2,Roberto Ortiz,"B.Miller (5-70-W), A.Jackson (22-Sv)"
65,66,Jun 11,False,PHI,"L,3-7",8.0,13,7,7,0,4,10,1,0,4.49,39,148,101,2,2,2,0,35,1,1,1,0,0,0,1,8,Chad Whitson,"C.Ferguson (1-45-L), V.González (1), T.Scott (2), A.Kolarek (99), Y.Almonte (3), A.Vesia (1), N.Robertson (3), B.Graterol (3)"
66,67,Jun 13,True,CHW,"W,5-1",9.0,3,1,1,0,2,10,0,1,4.44,35,134,89,2,1,1,0,31,1,0,0,0,1,1,0,5,Brian O'Nora,"T.Gonsolin (6-72-W), C.Ferguson (1), E.Phillips (5), T.Scott (1), B.Graterol (1)"
67,68,Jun 14,True,CHW,"L,4-8",9.0,13,8,8,0,3,8,3,1,4.49,44,159,105,3,2,1,1,40,3,0,0,0,0,1,1,6,Pat Hoberg,"C.Kershaw (5-55), Y.Almonte (2-BSv), A.Vesia (2-L), B.Graterol (0), T.Scott (0), V.González (2)"
68,69,Jun 15,True,CHW,"W,5-4",11.0,8,4,4,0,3,16,4,0,4.47,43,164,111,0,0,1,1,40,1,0,0,0,0,0,0,5,Jacob Metz,"M.Grove (5-43), S.Miller (5), Y.Almonte (0), E.Phillips (1), C.Ferguson (1-W)"
69,70,Jun 16,True,SFG,"L,5-7",11.0,8,7,6,1,6,8,1,2,4.48,48,201,116,2,2,1,0,39,0,0,1,0,1,0,1,7,Nate Tomlinson,"E.Sheehan (99-73), B.Graterol (1), V.González (1-H), T.Scott (1-BSv), N.Robertson (4), C.Ferguson (0), A.Vesia (1-L)"
70,71,Jun 17,True,SFG,"L,0-15",9.0,16,15,13,2,5,10,2,1,4.6,49,161,110,2,2,1,0,43,3,0,0,0,0,1,1,4,Chris Segal,"B.Miller (6-29-L), A.Vesia (0), N.Robertson (0), B.Hudson (99)"
71,72,Jun 18,True,SFG,"L,3-7",9.0,8,7,7,0,3,11,0,2,4.64,40,142,96,2,1,1,0,34,3,0,1,0,1,0,0,4,David Rackley,"T.Gonsolin (4-33-L), V.González (1), Y.Almonte (2), E.Phillips (2)"
72,73,Jun 20,False,LAA,"W,2-0",9.0,5,0,0,0,2,9,0,0,4.57,33,129,80,0,0,1,0,31,2,0,0,0,0,0,0,3,Sean Barber,"C.Kershaw (5-70-W), C.Ferguson (3-H), E.Phillips (1-Sv)"
73,74,Jun 21,False,LAA,"W,2-0",9.0,2,0,0,0,4,8,0,0,4.51,31,127,79,1,0,0,0,27,1,0,0,0,0,0,1,7,Alan Porter,"B.Graterol (4-58), V.González (2-W), Y.Almonte (2-H), A.Vesia (3-H), R.Brasier (37-H), C.Ferguson (0-H), E.Phillips (0-Sv)"
74,75,Jun 23,True,HOU,"W,3-2",9.0,3,2,2,0,3,5,2,0,4.48,31,113,77,0,0,0,0,28,0,0,0,0,0,0,2,3,Jose Navas,"E.Sheehan (6-60-W), M.Grove (7-H), B.Graterol (1-Sv)"
75,76,Jun 24,True,HOU,"W,8-7",9.0,13,7,7,0,5,9,1,0,4.51,41,139,88,2,0,1,0,35,4,0,1,0,1,0,3,5,Manny Gonzalez,"B.Miller (6-18), Y.Almonte (2), R.Brasier (2), P.Bickford (21-W), E.Phillips (2-Sv)"
76,77,Jun 25,True,HOU,"L,5-6",11.0,10,6,4,2,2,7,2,0,4.49,42,132,87,0,0,3,1,40,1,0,0,0,0,0,1,7,Quinn Wolcott,"T.Gonsolin (6-43), C.Ferguson (3), R.Brasier (0), N.Robertson (7), E.Phillips (0), B.Graterol (1), Y.Almonte (0-L)"
