,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
91,92,Jul 15,False,STL,"L,6-9",8.0,17,9,9,0,1,4,2,1,4.81,41,164,106,1,1,0,0,38,2,1,0,0,1,0,2,4,Brian Walsh,"J.Irvin (6-33), A.Willingham (6-L), J.Ferrer (5), P.Espino (19)"
92,93,Jul 16,False,STL,"L,4-8",8.0,13,8,8,0,5,4,2,1,4.85,43,162,99,2,2,0,0,37,2,0,0,0,0,0,0,4,Roberto Ortiz,"J.Gray (10-32-L), J.Weems (1), J.Ferrer (0), J.Adon (8)"
93,94,Jul 17,False,CHC,"W,7-5",9.0,9,5,5,0,2,10,2,0,4.85,38,158,105,2,0,2,0,36,0,0,0,0,0,0,0,3,Clint Vondrak,"M.Gore (10-45-W), M.Thompson (2-H), K.Finnegan (2-Sv)"
94,95,Jul 18,False,CHC,"L,3-17",8.0,20,17,17,0,4,9,2,1,4.99,47,183,118,6,4,1,0,41,1,0,1,0,1,0,1,5,John Libka,"P.Corbin (8-49), A.Willingham (2-L), J.Ferrer (1), P.Espino (2), J.La Sorsa (12)"
95,96,Jul 19,False,CHC,"L,3-8",8.0,11,8,8,0,6,6,2,0,5.03,39,177,100,4,3,0,0,32,3,0,0,0,1,0,1,5,James Hoye,"T.Williams (4-44), J.Weems (2), J.La Sorsa (0), M.Thompson (1-L), C.Abbott (4)"
96,97,Jul 21,True,SFG,"W,5-3",9.0,5,3,3,0,2,12,2,0,5.0,33,150,100,2,0,0,0,31,0,0,0,0,0,0,1,4,Jeremie Rehak,"J.Irvin (5-60-W), J.Weems (1-H), J.Ferrer (2-H), K.Finnegan (3-Sv)"
97,98,Jul 22,True,SFG,"W,10-1",9.0,5,1,1,0,3,6,0,0,4.96,33,114,76,0,0,1,0,29,2,0,0,0,1,0,2,3,Chad Fairchild,"J.Gray (5-66-W), R.Garcia (15), J.La Sorsa (2)"
98,99,Jul 23,True,SFG,"W,6-1",9.0,6,1,1,0,5,9,1,0,4.92,35,142,84,0,0,0,0,30,1,0,0,0,0,0,2,5,Charlie Ramos,"M.Gore (5-65-W), J.Weems (1), A.Willingham (4), M.Thompson (3), J.La Sorsa (0)"
99,100,Jul 24,True,COL,"L,6-10",9.0,16,10,9,1,5,6,1,1,4.96,44,171,103,3,3,1,0,38,2,0,0,0,0,0,2,3,Jansen Visconti,"P.Corbin (5-34-L), R.Garcia (1), C.Abbott (4)"
100,101,Jul 25,True,COL,"W,6-5",9.0,15,5,5,0,0,7,1,0,4.96,39,141,94,2,0,1,0,39,1,0,0,0,0,0,2,4,Carlos Torres,"T.Williams (5-41), A.Willingham (1), J.Ferrer (3-W), K.Finnegan (3-Sv)"
