,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
44,45,May 19,True,BAL,"L,2-6",9.0,7,6,6,0,5,8,3,0,3.97,38,153,99,1.0,0.0,1,0,33,2,0,0,0,0,0,0,6,Adam Beck,"Y.Kikuchi (4-45-L), T.Richards (4), T.Mayza (1), A.Bass (2), E.Swanson (2), T.Hatch (99)"
45,46,May 20,True,BAL,"L,5-6",10.0,11,6,5,1,3,9,2,1,3.99,44,168,110,7.0,2.0,0,0,39,0,1,0,1,0,0,2,6,Dan Iassogna,"A.Manoah (4-53), T.Mayza (0), T.Richards (0-H), E.Swanson (0-H), J.Romano (2-BSv), Y.García (1-L)"
46,47,May 21,True,BAL,"L,3-8",11.0,13,8,6,2,3,8,0,0,4.01,48,167,111,1.0,0.0,1,1,45,4,0,1,0,0,0,1,4,Gabe Morales,"K.Gausman (4-64), N.Pearson (2), Y.García (0-L), A.Bass (1)"
47,48,May 22,False,TBR,"L,4-6",8.0,7,6,2,4,2,8,3,0,3.98,33,119,81,0.0,0.0,1,1,31,1,1,0,0,0,2,0,3,Jordan Baker,"C.Bassitt (4-46-L), A.Bass (0), T.Hatch (2)"
48,49,May 23,False,TBR,"W,20-1",9.0,6,1,1,0,3,5,1,1,3.92,34,114,75,0.0,0.0,0,0,30,2,0,0,0,0,0,2,3,Brennan Miller,"J.Berríos (4-66-W), T.Mayza (2), A.Cimber (29)"
49,50,May 24,False,TBR,"L,3-7",8.0,12,7,7,0,3,9,2,1,3.99,39,142,98,0.0,0.0,2,0,34,0,1,0,1,0,0,0,4,Mark Carlson,"Y.Kikuchi (4-34-L), N.Pearson (2), A.Bass (1), Y.García (2)"
50,51,May 25,False,TBR,"L,3-6",8.0,5,6,5,1,6,11,0,0,4.02,36,157,92,0.0,0.0,7,0,30,1,1,0,0,0,0,0,4,Tripp Gibson,"A.Manoah (4-36-L), T.Richards (4), A.Cimber (1), T.Mayza (1)"
51,52,May 26,False,MIN,"W,3-1",9.0,5,1,1,0,9,12,0,0,3.96,41,186,107,3.0,0.0,0,0,32,1,0,0,0,0,0,0,5,Bruce Dreckman,"K.Gausman (4-59-W), E.Swanson (5-H), T.Mayza (0-H), N.Pearson (1-H), J.Romano (5-Sv)"
52,53,May 27,False,MIN,"L,7-9",8.0,14,9,9,0,2,11,4,1,4.06,41,160,103,0.0,0.0,1,0,38,2,0,0,0,0,0,0,4,Stu Scheurwater,"C.Bassitt (4-19-L), A.Bass (2), A.Cimber (1), Y.García (2)"
53,54,May 28,False,MIN,"W,3-0",9.0,5,0,0,0,6,14,0,0,3.99,35,152,92,2.0,0.0,0,0,29,0,0,0,0,0,0,1,4,Malachi Moore,"J.Berríos (4-61-W), T.Richards (2-H), E.Swanson (1-H), J.Romano (1-Sv)"
54,55,May 30,True,MIL,"W,7-2",9.0,4,2,2,0,6,8,1,2,3.95,37,149,87,2.0,0.0,0,0,29,0,0,0,0,0,0,2,5,Cory Blaser,"Y.Kikuchi (5-52-W), N.Pearson (3), A.Cimber (2), T.Mayza (3), Y.García (2)"
55,56,May 31,True,MIL,"L,2-4",9.0,7,4,4,0,4,7,1,0,3.95,38,170,113,1.0,0.0,2,0,34,2,0,0,0,0,0,0,5,Ron Kulpa,"A.Manoah (5-47-L), T.Richards (2), T.Mayza (0), A.Cimber (0), A.Bass (3)"
