,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
59,60,Jun 3(2),False,BOS,"W,4-2",9.0,5,2,1,1,6,10,0,1,3.73,40,149,91,1,0,1,0,33,2,1,0,0,0,1,0,5,Edwin Moscoso,"T.Glasnow (6-59), R.Stephenson (2-H), C.Poche (2-BSv), C.Faucher (3-W), J.Adam (2-Sv)"
60,61,Jun 4,False,BOS,"W,6-2",9.0,6,2,2,0,6,10,0,0,3.7,38,147,86,2,0,0,0,31,2,1,0,0,1,0,1,4,Edwin Jimenez,"T.Bradley (5-50-W), R.Stephenson (0), J.Diekman (4-H), S.Armstrong (99)"
61,62,Jun 5,False,BOS,"W,4-1",9.0,6,1,1,0,4,9,1,0,3.66,34,139,93,0,0,0,1,30,1,0,0,0,0,0,2,4,Chris Guccione,"S.McClanahan (5-61-W), C.Faucher (1-H), C.Poche (1-H), J.Adam (1-Sv)"
62,63,Jun 6,True,MIN,"W,7-0",9.0,4,0,0,0,2,12,0,0,3.6,33,139,86,1,0,0,0,31,2,0,0,0,0,0,0,3,Jeff Nelson,"Z.Eflin (5-76-W), J.Beeks (2), J.Diekman (1)"
63,64,Jun 7,True,MIN,"W,2-1",9.0,3,1,1,0,4,9,0,3,3.56,36,145,87,1,0,2,0,29,0,0,0,0,0,0,1,6,CB Bucknor,"S.Armstrong (2-55), C.Criswell (3), K.Kelly (3-H), R.Stephenson (2-H), C.Poche (1-H), J.Adam (1-BW)"
64,65,Jun 8,True,MIN,"W,4-2",9.0,6,2,2,0,0,7,2,0,3.53,33,108,77,1,0,0,0,33,1,0,0,0,0,0,0,4,Chris Segal,"Y.Chirinos (22-59-W), J.Diekman (1-H), C.Poche (0-H), J.Adam (0-Sv)"
65,66,Jun 9,True,TEX,"W,8-3",9.0,3,3,3,0,3,11,3,0,3.52,33,132,84,0,0,1,0,30,0,0,0,0,0,0,0,3,Jansen Visconti,"T.Glasnow (5-69-W), K.Kelly (1), L.Patiño (99)"
66,67,Jun 10,True,TEX,"L,4-8",9.0,12,8,7,1,6,9,1,0,3.58,45,192,114,3,2,0,0,39,4,0,0,0,0,0,0,5,Carlos Torres,"T.Bradley (5-35-L), J.Beeks (3), J.Lopez (99), J.Diekman (1), S.Armstrong (2)"
67,68,Jun 11,True,TEX,"W,7-3",9.0,5,3,3,0,3,7,1,0,3.57,34,136,91,0,0,0,0,31,2,0,0,0,0,0,1,3,Brock Ballou,"S.McClanahan (5-61-W), C.Poche (2), J.Adam (2)"
68,69,Jun 12,False,OAK,"L,3-4",8.0,6,4,4,0,2,8,0,0,3.58,30,124,84,1,0,0,0,28,1,0,0,0,0,0,2,4,Manny Gonzalez,"Z.Eflin (5-42-L), K.Kelly (2), S.Armstrong (1), R.Stephenson (4)"
69,70,Jun 13,False,OAK,"L,1-2",8.0,6,2,2,0,3,7,0,1,3.56,34,121,73,1,0,1,1,28,1,0,0,1,0,0,0,5,Quinn Wolcott,"J.Beeks (2-53), Y.Chirinos (4), J.Diekman (2-H), R.Stephenson (0-BSv), C.Poche (1-L)"
70,71,Jun 14,False,OAK,"W,6-3",9.0,7,3,3,0,4,11,1,0,3.55,35,142,91,3,0,3,0,31,1,0,0,0,0,0,3,4,Alex MacKay,"T.Glasnow (4-46-W), R.Thompson (24-H), C.Poche (0-H), J.Adam (2-Sv)"
71,72,Jun 15,False,OAK,"W,4-3",9.0,5,3,2,1,6,17,0,0,3.53,37,158,94,4,0,0,0,31,0,0,0,0,0,0,2,6,Adrian Johnson,"T.Bradley (4-53), K.Kelly (2), J.Diekman (1), R.Stephenson (1-W), J.Adam (0-H), P.Fairbanks (19-Sv)"
72,73,Jun 16,False,SDP,"W,6-2",9.0,7,2,2,0,5,6,1,1,3.51,37,137,85,3,0,1,0,31,2,0,0,0,0,0,3,4,Alan Porter,"S.McClanahan (4-66-W), Z.Littell (24), S.Armstrong (3), P.Fairbanks (0-Sv)"
73,74,Jun 17,False,SDP,"L,0-2",8.0,4,2,2,0,3,6,0,0,3.5,32,115,77,0,0,1,0,27,1,0,0,1,1,1,0,3,Jim Wolf,"Z.Eflin (4-59-L), S.Armstrong (0), Z.Littell (0)"
74,75,Jun 18,False,SDP,"L,4-5",8.0,7,5,3,2,4,8,0,1,3.49,35,142,83,2,0,3,0,29,3,0,1,0,1,0,0,4,Mike Muchlinski,"Y.Chirinos (4-37-L), K.Kelly (2), R.Stephenson (2), J.Diekman (2)"
75,76,Jun 20,True,BAL,"L,6-8",9.0,10,8,8,0,3,13,3,0,3.55,40,156,107,0,0,0,0,37,3,0,0,0,0,0,0,5,Andy Fletcher,"T.Glasnow (5-32-L), S.Armstrong (2), J.Adam (4), R.Stephenson (1), J.Diekman (1)"
76,77,Jun 21,True,BAL,"W,7-2",9.0,4,2,2,0,0,11,2,0,3.53,31,125,93,0,0,0,0,31,0,0,0,0,0,0,0,4,Jeremie Rehak,"T.Bradley (5-70-W), C.Poche (6-H), K.Kelly (2), Z.Littell (3)"
77,78,Jun 22,True,KCR,"L,5-6",9.0,9,6,6,0,4,8,1,0,3.57,41,160,109,1,0,7,0,37,0,1,0,0,0,1,0,6,Malachi Moore,"S.McClanahan (5-46), K.Kelly (0), S.Armstrong (1), R.Stephenson (1), J.Adam (1-BSv), P.Fairbanks (5-L)"
78,79,Jun 23,True,KCR,"W,11-3",9.0,11,3,3,0,3,12,2,0,3.56,39,143,95,0,0,0,1,36,1,0,0,0,0,1,1,4,Bruce Dreckman,"Z.Eflin (5-51-W), R.Stephenson (0), J.Diekman (2), S.Armstrong (0)"
79,80,Jun 24,True,KCR,"L,4-9",9.0,11,9,9,0,2,8,3,1,3.63,40,140,96,3,1,0,0,36,3,0,0,0,1,0,0,3,Stu Scheurwater,"Y.Chirinos (5-19-L), Z.Littell (2), J.Diekman (0)"
80,81,Jun 25,True,KCR,"W,3-1",9.0,4,1,1,0,3,17,0,1,3.59,34,157,99,0,0,3,0,30,0,0,0,0,0,0,0,5,Mark Wegner,"T.Glasnow (4-66), K.Kelly (2), C.Poche (3-W), J.Adam (2-H), P.Fairbanks (2-Sv)"
81,82,Jun 27,False,ARI,"L,4-8",8.0,10,8,8,0,2,10,4,0,3.65,36,142,93,0,0,1,0,32,1,0,0,0,2,0,0,4,Clint Vondrak,"T.Bradley (5-19-L), S.Armstrong (3), R.Stephenson (3), J.Diekman (2)"
82,83,Jun 28,False,ARI,"W,3-2",9.0,8,2,2,0,1,8,0,0,3.63,36,111,83,0,0,1,0,35,3,0,0,0,0,0,0,3,John Libka,"Z.Eflin (4-62), C.Poche (2-W), P.Fairbanks (2-Sv)"
83,84,Jun 29,False,ARI,"W,6-1",9.0,8,1,1,0,3,9,1,0,3.6,36,134,88,2,0,0,0,33,2,1,0,0,0,0,2,3,James Hoye,"Z.Littell (4-57), Y.Chirinos (4-W), R.Stephenson (1)"
84,85,Jun 30,False,SEA,"W,15-4",9.0,6,4,4,0,7,6,1,1,3.61,38,159,90,1,0,1,0,30,1,0,0,0,0,0,3,6,Jordan Baker,"S.McClanahan (7-31), S.Armstrong (2), J.Diekman (2), K.Kelly (4-W), J.Adam (4), C.Poche (1)"
85,86,Jul 1,False,SEA,"L,3-8",8.0,13,8,8,0,3,13,1,1,3.66,41,156,104,3,0,1,0,36,4,0,0,0,1,0,0,3,Chris Guccione,"T.Glasnow (5-53-L), J.Beeks (17), R.Stephenson (1)"
86,87,Jul 2,False,SEA,"L,6-7",8.0,10,7,7,0,5,8,2,2,3.71,40,156,99,3,0,0,1,33,4,0,0,0,0,0,0,6,Edwin Moscoso,"T.Bradley (4-24), K.Kelly (1), C.Poche (1-BSv), S.Armstrong (1), J.Adam (1-L), Z.Littell (2)"
87,88,Jul 4,True,PHI,"L,1-3",9.0,6,3,3,0,0,12,0,1,3.7,35,128,91,0,0,0,0,34,3,0,0,0,0,1,0,2,John Tumpane,"Z.Eflin (5-70-L), J.Beeks (2)"
88,89,Jul 5,True,PHI,"L,4-8",9.0,17,8,8,0,3,9,2,0,3.75,46,172,111,2,0,3,0,43,3,0,0,0,0,0,1,6,David Rackley,"Z.Littell (2-42), Y.Chirinos (5-L), J.Diekman (4), R.Stephenson (3), L.Patiño (25), C.Poche (2)"
89,90,Jul 6,True,PHI,"L,1-3",11.0,6,3,2,1,0,14,1,1,3.72,40,149,111,0,0,1,0,39,1,0,0,0,0,1,1,8,Charlie Ramos,"S.Armstrong (3-58), R.Stephenson (0), J.Diekman (0), K.Kelly (3), J.Adam (3), P.Fairbanks (7), C.Poche (0), R.Thompson (21-L)"
90,91,Jul 7,True,ATL,"L,1-2",9.0,2,2,1,1,1,13,1,0,3.69,32,135,87,1,0,0,0,31,0,0,0,0,0,1,0,2,Vic Carapazza,"T.Glasnow (5-66-L), E.Rodríguez (99)"
91,92,Jul 8,True,ATL,"L,1-6",9.0,7,6,4,2,5,7,1,0,3.69,39,166,109,0,0,0,0,34,1,0,0,0,0,0,1,4,Ramon De Jesus,"T.Bradley (5-43-L), J.Guerra (55), Y.Chirinos (2), J.Diekman (1)"
92,93,Jul 9,True,ATL,"W,10-4",9.0,9,4,4,0,0,10,1,0,3.7,35,137,105,0,0,0,0,35,1,0,0,0,0,0,1,4,Roberto Ortiz,"Z.Eflin (4-56-W), Z.Littell (3), J.Adam (2), R.Stephenson (2)"
93,94,Jul 15(1),False,KCR,"W,6-1",9.0,7,1,1,0,2,10,1,0,3.67,36,131,84,0,0,2,0,34,1,0,0,0,0,0,0,3,Edwin Moscoso,"T.Glasnow (7-61-W), J.Adam (5-H), J.Guerra (6)"
94,95,Jul 15(2),False,KCR,"W,4-2",9.0,7,2,2,0,0,6,0,0,3.65,33,118,83,0,0,1,1,32,2,0,0,0,1,0,0,5,Erich Bacchus,"S.Armstrong (8-56), C.Criswell (37), C.Poche (8-W), K.Kelly (8-H), P.Fairbanks (8-Sv)"
95,96,Jul 16,False,KCR,"L,4-8",8.0,11,8,8,0,0,2,3,0,3.7,34,101,70,1,0,1,0,34,1,2,0,0,0,0,0,3,Ryan Wills,"Z.Eflin (6-25-L), Y.Chirinos (7), J.Diekman (7)"
96,97,Jul 17,False,TEX,"L,2-3",8.2,6,3,3,0,1,10,1,0,3.69,32,112,79,0,0,0,0,31,2,0,0,0,0,0,1,4,Ron Kulpa,"S.McClanahan (16-64), J.Adam (1), C.Poche (1), P.Fairbanks (1-L)"
97,98,Jul 18,False,TEX,"L,3-5",8.0,8,5,5,0,4,13,2,0,3.71,36,141,92,2,1,0,0,32,1,0,0,0,0,0,0,3,Cory Blaser,"T.Bradley (9-56-L), R.Stephenson (8), J.Guerra (2)"
98,99,Jul 19,False,TEX,"L,1-5",8.0,9,5,5,0,2,7,2,1,3.73,36,133,93,1,0,2,0,33,2,0,0,0,0,0,0,5,Brock Ballou,"Z.Littell (9-50-L), J.Diekman (2), S.Armstrong (3), C.Faucher (43), K.Kelly (3)"
