,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
76,77,Jun 25,False,NYY,"L,3-5",8.0,8,5,5,0,3,8,0,0,3.75,32,132,80,3.0,2.0,0,0,29,6,0,1,0,0,0,1,4,John Bacon,"N.Eovaldi (4-56), J.Sborz (3-H), J.King (1-L), Y.Rodríguez (12-BSv)"
77,78,Jun 26,True,DET,"L,2-7",9.0,10,7,7,0,3,8,2,0,3.8,40,167,108,1.0,0.0,0,0,35,1,1,0,0,2,0,0,4,Jeff Nelson,"A.Heaney (6-35-L), B.Burke (6), Y.Rodríguez (0), C.Bradford (12)"
78,79,Jun 27,True,DET,"W,8-3",9.0,5,3,3,0,2,7,1,0,3.79,33,125,79,0.0,0.0,0,0,30,0,0,0,1,0,0,1,3,Ryan Wills,"M.Pérez (5-58), J.Sborz (1-BW), G.Anderson (2)"
79,80,Jun 28,True,DET,"W,10-2",9.0,5,2,2,0,0,10,1,0,3.76,32,105,79,0.0,0.0,0,0,32,1,0,0,0,0,0,0,2,Chris Segal,"D.Dunning (4-78-W), Y.Rodríguez (1)"
80,81,Jun 29,True,DET,"L,5-8",9.0,11,8,8,0,6,12,2,0,3.82,43,179,127,3.0,0.0,0,0,37,1,1,0,0,0,0,1,5,Ben May,"C.Bradford (2-48), G.Anderson (1), J.Barlow (4-L), J.King (3), Y.Rodríguez (0)"
81,82,Jun 30,True,HOU,"L,3-5",9.0,8,5,5,0,2,4,1,0,3.83,37,134,88,0.0,0.0,1,0,33,1,0,0,1,1,0,0,3,Bill Miller,"J.Gray (5-40-L), B.Burke (3), G.Otto (99)"
82,83,Jul 1,True,HOU,"W,5-2",9.0,4,2,2,0,4,6,1,0,3.81,31,125,77,0.0,0.0,0,1,27,1,0,0,0,0,0,3,4,Roberto Ortiz,"N.Eovaldi (5-74-W), J.Sborz (3), J.Barlow (1), W.Smith (7)"
83,84,Jul 2,True,HOU,"L,3-5",9.0,10,5,5,0,3,12,1,0,3.82,40,160,106,1.0,0.0,0,0,37,2,1,0,0,0,0,0,5,Chad Whitson,"A.Heaney (5-68), G.Anderson (2-BSv), A.Chapman (2), J.Sborz (0-L), B.Burke (1)"
84,85,Jul 3,True,HOU,"L,11-12",9.0,13,12,12,0,3,7,4,1,3.92,44,172,108,1.0,0.0,1,0,40,3,0,0,0,0,0,0,5,Rob Drake,"M.Pérez (5-16), G.Otto (2), C.Bradford (3), A.Chapman (0), W.Smith (1-BL)"
85,86,Jul 4,False,BOS,"W,6-2",9.0,10,2,1,1,1,8,0,0,3.89,38,151,104,4.0,0.0,0,0,36,2,1,0,0,0,0,1,5,Sean Barber,"D.Dunning (5-59-W), G.Anderson (1), B.Burke (1), J.Sborz (1), W.Smith (0-Sv)"
86,87,Jul 5,False,BOS,"L,2-4",8.0,10,4,3,1,3,3,0,0,3.88,34,112,72,0.0,0.0,2,1,31,2,0,0,0,0,0,2,2,Alan Porter,"J.Gray (4-39-L), J.King (5)"
