Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
18,18,18,18,19,Apr 19,False,COL,"W,14-3",51,44,14,18,6,0,2,14,5,0,6,1,0,1,0,0,0,0,0.257,0.335,0.449,0.784,10,12,L,A.Gomber(0),0.4090909090909091,0.47058823529411764,0.6818181818181818,1.1524064171122994
19,19,19,19,20,Apr 20,True,CIN,"W,4-3",30,27,4,4,0,0,2,4,3,0,11,0,0,0,0,1,0,0,0.253,0.331,0.446,0.777,2,10,R,L.Weaver(54),0.14814814814814814,0.23333333333333334,0.37037037037037035,0.6037037037037036
20,20,20,20,21,Apr 21,True,CIN,"W,4-2",36,29,4,6,2,0,0,3,6,0,7,0,1,0,1,0,1,0,0.251,0.331,0.439,0.77,8,11,R,G.Ashcraft(54),0.20689655172413793,0.3333333333333333,0.27586206896551724,0.6091954022988506
21,21,21,21,22,Apr 22,True,CIN,"W,2-1",32,29,2,8,5,1,0,2,0,0,9,1,1,1,0,1,0,0,0.252,0.33,0.442,0.772,6,9,R,L.Cessa(48),0.27586206896551724,0.28125,0.5172413793103449,0.7984913793103449
22,22,22,22,23,Apr 23,True,CIN,"W,2-0",33,29,2,6,2,0,0,1,4,0,11,0,0,0,0,1,3,0,0.25,0.329,0.436,0.765,7,10,R,H.Greene(64),0.20689655172413793,0.30303030303030304,0.27586206896551724,0.5788923719958203
23,23,23,23,24,Apr 25,True,LAD,"L,7-8",42,39,7,12,2,0,1,7,1,0,8,2,0,0,0,0,3,0,0.253,0.33,0.436,0.766,8,11,R,N.Syndergaard(18),0.3076923076923077,0.35714285714285715,0.4358974358974359,0.7930402930402931
24,24,24,24,25,Apr 26,True,LAD,"W,8-1",40,33,8,12,2,0,0,8,5,0,4,1,1,0,0,2,6,0,0.257,0.335,0.435,0.771,8,11,R,T.Gonsolin(54),0.36363636363636365,0.45,0.42424242424242425,0.8742424242424243
25,25,25,25,26,Apr 27,True,LAD,"W,6-2",33,30,6,8,1,0,2,6,2,0,8,0,0,1,0,0,3,1,0.258,0.334,0.438,0.772,3,11,L,J.Urías(34),0.26666666666666666,0.30303030303030304,0.5,0.803030303030303
26,26,26,26,27,Apr 29 (1),False,WSN,"W,6-3",43,34,6,10,3,0,2,6,7,1,6,1,0,1,0,0,1,2,0.259,0.338,0.442,0.78,10,11,L,P.Corbin(43),0.29411764705882354,0.4186046511627907,0.5588235294117647,0.9774281805745555
27,27,27,27,28,Apr 29 (2),False,WSN,"W,16-1",50,38,16,17,5,1,2,15,7,0,8,1,1,3,0,1,1,1,0.267,0.346,0.456,0.802,7,13,R,C.Kuhl(15),0.4473684210526316,0.5,0.7894736842105263,1.2894736842105263
