Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
67,67,67,67,68,Jun 12,False,TEX,"W,9-6",53,44,9,10,3,0,3,7,8,0,7,0,0,1,1,2,1,0,0.256,0.33,0.432,0.762,11,13,R,D.Dunning(39),0.22727272727272727,0.33962264150943394,0.5,0.8396226415094339
68,68,68,68,69,Jun 13,False,TEX,"W,7-3",40,33,7,8,2,0,2,6,5,1,8,0,1,1,0,0,1,0,0.256,0.33,0.433,0.763,6,9,L,C.Bradford(57),0.24242424242424243,0.325,0.48484848484848486,0.8098484848484848
69,69,69,69,70,Jun 14,False,TEX,"L,3-6",40,34,3,7,2,0,1,3,5,0,9,1,0,0,0,0,0,0,0.255,0.33,0.432,0.762,10,11,L,A.Heaney(48),0.20588235294117646,0.325,0.35294117647058826,0.6779411764705883
70,70,70,70,71,Jun 15,False,TEX,"W,5-3",36,33,5,8,1,0,3,5,2,0,11,1,0,0,0,2,0,0,0.255,0.329,0.433,0.763,4,10,R,N.Eovaldi(62),0.24242424242424243,0.3055555555555556,0.5454545454545454,0.851010101010101
71,71,71,71,72,Jun 16,False,KCR,"W,3-0",40,34,3,9,5,0,0,3,5,0,10,1,0,0,0,0,1,2,0.255,0.33,0.433,0.763,10,9,R,B.Singer(47),0.2647058823529412,0.375,0.4117647058823529,0.7867647058823529
72,72,72,72,73,Jun 17,False,KCR,"L,9-10",41,37,9,12,2,0,4,9,4,0,7,0,0,0,0,1,3,1,0.256,0.331,0.437,0.768,5,12,R,M.Mayers(27),0.32432432432432434,0.3902439024390244,0.7027027027027027,1.0929466051417271
73,73,73,73,74,Jun 18,False,KCR,"W,5-2",37,33,5,9,2,0,3,5,3,0,7,1,0,0,0,0,0,2,0.257,0.331,0.439,0.771,5,10,R,Z.Greinke(38),0.2727272727272727,0.35135135135135137,0.6060606060606061,0.9574119574119575
74,74,74,74,75,Jun 20,True,LAD,"L,0-2",33,31,0,5,2,0,0,0,2,0,9,0,0,0,0,0,1,0,0.255,0.33,0.437,0.767,6,10,L,C.Kershaw(70),0.16129032258064516,0.21212121212121213,0.22580645161290322,0.43792766373411535
75,75,75,75,76,Jun 21,True,LAD,"L,0-2",31,27,0,2,1,0,0,0,4,0,8,0,0,0,0,1,0,0,0.254,0.328,0.433,0.762,4,12,R,B.Graterol(58),0.07407407407407407,0.1935483870967742,0.1111111111111111,0.3046594982078853
76,76,76,76,77,Jun 23,False,COL,"L,4-7",41,36,4,11,2,0,2,3,4,0,10,0,0,1,0,0,0,0,0.254,0.329,0.435,0.763,10,10,L,K.Freeland(36),0.3055555555555556,0.36585365853658536,0.5277777777777778,0.8936314363143631
77,77,77,77,78,Jun 24,False,COL,"W,25-1",59,52,25,28,5,0,5,25,6,0,3,1,0,0,0,3,0,0,0.26,0.334,0.444,0.778,7,12,R,C.Anderson(1),0.5384615384615384,0.5932203389830508,0.9230769230769231,1.516297262059974
78,78,78,78,79,Jun 25,False,COL,"L,3-4",36,31,3,8,2,2,0,3,3,1,6,1,0,1,1,4,1,0,0.26,0.334,0.444,0.778,6,12,L,A.Gomber(51),0.25806451612903225,0.3333333333333333,0.45161290322580644,0.7849462365591398
